,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
195,27608,35.8077,-78.6463,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
196,27608,35.8077,-78.6463,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
197,27608,35.8077,-78.6463,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
198,27608,35.8077,-78.6463,Joel Lane Museum House,35.778934,-78.650832,Historic Site
199,27608,35.8077,-78.6463,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
200,27625,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
201,27625,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
202,27625,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
203,27625,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
204,27625,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
205,27625,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
206,27625,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
207,27625,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
208,27625,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
209,27625,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
210,27661,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
211,27661,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
212,27661,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
213,27661,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
214,27661,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
215,27661,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
216,27661,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
217,27661,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
218,27661,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
219,27661,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
220,27698,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
221,27698,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
222,27698,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
223,27698,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
