,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
268,27697,35.7721,-78.6386,Pack House Pub,35.788019412546575,-78.66913579387129,Bar
269,27697,35.7721,-78.6386,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
270,27510,35.9055,-79.0901,Cat's Cradle,35.910295673115925,-79.06901724985411,Music Venue
271,27510,35.9055,-79.0901,Carmichael Arena,35.909715230724295,-79.04554589538823,College Basketball Court
272,27510,35.9055,-79.0901,Local 506,35.91020018640016,-79.06386382281308,Music Venue
273,27510,35.9055,-79.0901,Southern Village Stage,35.88133835125208,-79.06601710233112,Music Venue
274,27510,35.9055,-79.0901,Nightlight Bar & Club,35.91144164189487,-79.06261278540958,Bar
275,27516,35.9162,-79.0999,Cat's Cradle,35.910295673115925,-79.06901724985411,Music Venue
276,27516,35.9162,-79.0999,Local 506,35.91020018640016,-79.06386382281308,Music Venue
277,27516,35.9162,-79.0999,Nightlight Bar & Club,35.91144164189487,-79.06261278540958,Bar
278,27517,35.9182,-79.0035,Carmichael Arena,35.909715230724295,-79.04554589538823,College Basketball Court
279,27517,35.9182,-79.0035,Caffe Driade,35.92570988219669,-79.03789390503684,Coffee Shop
280,27511,35.7641,-78.7786,Koka Booth Amphitheatre,35.72888758449044,-78.79591557087772,Music Venue
281,27511,35.7641,-78.7786,Cary Arts Center,35.78291900357661,-78.78125555295557,Performing Arts Venue
282,27511,35.7641,-78.7786,Tha Music Barn,35.7687375,-78.75208291,Music Venue
283,27511,35.7641,-78.7786,Kindermusik,35.728481841974954,-78.77678476698092,Music Venue
284,27511,35.7641,-78.7786,Chatham Street Cafe & Catering,35.78738038838731,-78.77977809871855,Breakfast Spot
285,27601,35.7727,-78.6324,Lincoln Theatre,35.773862362268666,-78.637472206323,Music Venue
286,27601,35.7727,-78.6324,Kings,35.776929348869245,-78.6397994738686,Music Venue
287,27601,35.7727,-78.6324,Red Hat Amphitheater,35.77370728783636,-78.64256537435926,Music Venue
